complaint_id,txn_id,user_id,merchant_id,disputed_amount,reason_code,reason_category,complaint_text,resolution_status,severity,channel,reported_timestamp,transaction_timestamp,bank_response_timestamp,disputed_amount_missing,disputed_amount_negative,txn_id_missing,reported_ts_missing,txn_ts_missing,bank_response_missing,reported_before_txn,complaint_id_duplicate
CBK0000148,,USR37395,MCH3992,,customer issue,CUSTOMER_DISPUTE,Suspicious high-value payment disputed by customer.,CLOSED,CRITICAL,IVR,2026-02-28 00:00:00,2026-02-25 00:00:00,2026-03-09 00:00:00,True,False,True,False,False,False,False,False
CBK0002188,TXN00011115,USR83988,MCH3113,3037.16,Customer Dispute,CUSTOMER_DISPUTE,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,LOW,CHATBOT,2026-01-03 00:00:00,,2026-01-14 02:37:33,False,False,False,False,True,False,False,False
CBK0000906,TXN00009979,USR59679,MCH6645,876.91,account hacked,ACCOUNT_TAKEOVER,User claims account was compromised before transaction.,REJECTED,MEDIUM,APP,2026-02-04 00:00:00,2026-02-02 22:05:54,2026-02-13 00:00:00,False,False,False,False,False,False,False,False
CBK0001190,TXN00017091,USR51699,MCH7327,2254.1,account hacked,ACCOUNT_TAKEOVER,User says UPI PIN was not entered by them.,OPEN,HIGH,APP,2026-02-28 00:00:00,2026-02-17 00:00:00,2026-03-11 02:20:08,False,False,False,False,False,False,False,False
CBK0000325,TXN00011027,USR51987,MCH6810,3285.5,unauth txn,UNAUTHORIZED,Customer says txn was not authorized.,IN_PROGRESS,MEDIUM,APP,2026-01-06 00:00:00,2026-01-04 03:24:27,2026-01-16 00:00:00,False,False,False,False,False,False,False,False
CBK0002358,TXN00012958,USR45319,MCH4022,1142.21,Duplicate Debit,DUPLICATE_DEBIT,Customer complaint text unclear due to poor call center notes. call dropped,PENDING_BANK,LOW,IVR,2026-03-03 00:00:00,2026-02-23 16:54:56,2026-03-20 03:54:56,False,False,False,False,False,False,False,False
CBK0001443,TXN00003853,USR70317,MCH6921,2342.78,item not received,SERVICE_NOT_DELIVERED,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,CLOSED,MEDIUM,IVR,2026-02-22 00:00:00,2026-02-19 00:00:00,2026-02-26 00:00:00,False,False,False,False,False,False,False,False
CBK0001944,TXN00005059,USR14388,MCH5076,4128.34,amount mismatch,AMOUNT_MISMATCH,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,OPEN,CRITICAL,IVR,2026-04-25 00:00:00,2026-03-10 22:25:51,2026-04-26 05:25:51,False,False,False,False,False,False,False,False
CBK0000097,TXN00014288,USR75999,MCH4226,4255.52,dispute raised,CUSTOMER_DISPUTE,Payment made to unknown merchant as per customer statement.,PENDING_BANK,MEDIUM,IVR,2026-03-13 00:00:00,2026-03-14 12:10:00,,False,False,False,False,False,True,True,False
CBK0000609,TXN00001796,USR77277,MCH2970,,delivery issue,SERVICE_NOT_DELIVERED,User reports money deducted but merchant denies receiving payment.,CLOSED,LOW,BRANCH,2026-01-11 00:00:00,2026-01-06 00:00:00,,True,False,False,False,False,True,False,False
CBK0000920,TXN00000546,USR20076,MCH2383,427.33,amount mismatch,AMOUNT_MISMATCH,Complaint received after multiple failed attempts.,PENDING_BANK,LOW,APP,2026-04-17 13:17:00,2026-03-02 00:00:00,2026-04-27 00:00:00,False,False,False,False,False,False,False,False
CBK0001945,TXN00015576,USR59679,MCH5013,2182.01,charged twice,DUPLICATE_DEBIT,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,OPEN,HIGH,IVR,2026-03-03 00:00:00,2026-02-28 04:17:48,2026-03-07 00:00:00,False,False,False,False,False,False,False,False
CBK0002769,TXN00003447,USR76233,MCH8735,1984.96,Wrong Amount,AMOUNT_MISMATCH,Payment made to unknown merchant as per cust statement.,REJECTED,MEDIUM,CHATBOT,2026-02-21 00:00:00,2026-02-19 00:00:00,2026-03-03 00:00:00,False,False,False,False,False,False,False,False
CBK0002138,TXN00000295,USR86497,MCH2786,731.69,FRAUD,FRAUD,Customer says amount was debited twice.,IN_PROGRESS,LOW,CHATBOT,2026-01-16 00:00:00,2026-01-10 00:00:00,2026-01-30 00:00:00,False,False,False,False,False,False,False,False
CBK0001973,TXN00013275,USR71371,MCH9810,666.32,delivery issue,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,CHATBOT,2026-03-27 00:00:00,2026-03-19 00:00:00,2026-04-19 00:00:00,False,False,False,False,False,False,False,False
CBK0000440,TXN00019212,USR83469,MCH7067,2786.25,login compromised,ACCOUNT_TAKEOVER,customer says transaction was not authorized.,OPEN,LOW,CALL_CENTER,2026-01-20 03:57:35,,2026-01-28 03:57:35,False,False,False,False,True,False,False,False
CBK0001313,TXN00002015,USR70926,MCH8374,2615.98,ATO,ACCOUNT_TAKEOVER,Merchant service was not delivered after payment.,OPEN,CRITICAL,CHATBOT,2026-03-26 22:40:05,2026-03-24 00:00:00,2026-04-11 22:40:00,False,False,False,False,False,False,False,False
CBK0001519,TXN00000459,USR36461,MCH6850,8278.26,customer issue,CUSTOMER_DISPUTE,Customer says amount was debited twice.,PENDING_BANK,HIGH,CALL_CENTER,2026-02-20 00:52:09,2026-01-05 01:52:09,2026-03-19 00:00:00,False,False,False,False,False,False,False,False
CBK0001153,TXN00007272,USR23407,MCH9088,928.0,Account Takeover,ACCOUNT_TAKEOVER,Merchant service was not delivered after payment.,PENDING_BANK,HIGH,CHATBOT,2026-03-14 00:00:00,2026-03-13 04:40:00,2026-03-19 23:40:22,False,False,False,False,False,False,False,False
CBK0000490,TXN00019708,USR89588,MCH9291,1943.24,Customer Dispute,CUSTOMER_DISPUTE,customer says amount was debited twice.,OPEN,LOW,CALL_CENTER,,2026-02-23 01:22:04,2026-04-18 23:22:00,False,False,False,True,False,False,False,False
CBK0000306,TXN00000680,USR62254,MCH5980,589.63,scam,FRAUD,User says UPI PIN was not entered by them.,IN_PROGRESS,HIGH,CHATBOT,2026-02-02 00:00:00,2026-01-26 00:00:00,2026-02-21 12:35:42,False,False,False,False,False,False,False,False
CBK0001088,TXN00012038,USR14244,MCH5655,,double debit,DUPLICATE_DEBIT,Customer complaint text unclear due to poor call center notes.,CLOSED,LOW,EMAIL,2026-01-23 00:00:00,2026-01-19 00:00:00,,True,False,False,False,False,True,False,False
CBK0002181,TXN00014627,USR41247,MCH7342,4363.55,Customer Dispute,CUSTOMER_DISPUTE,Customer says amount was debited twice.,PENDING_BANK,MEDIUM,CHATBOT,2026-03-04 00:00:00,2026-03-02 00:00:00,,False,False,False,False,False,True,False,False
CBK0000863,TXN00016767,USR90880,MCH2841,1273.0,Merchant Not Delivered,SERVICE_NOT_DELIVERED,customer says transaction was not authorized.,CLOSED,HIGH,EMAIL,2026-03-07 21:23:05,2026-03-06 00:00:00,2026-04-03 00:00:00,False,False,False,False,False,False,False,False
CBK0000178,TXN00004134,USR75133,MCH1949,794.23,suspicious transaction,FRAUD,Customer complaint text unclear due to poor call center notes.,OPEN,HIGH,IVR,,2026-02-24 00:00:00,2026-03-06 06:12:04,False,False,False,True,False,False,False,False
CBK0000340,TXN00006753,USR93690,MCH7199,-6262.28,merchant service issue,SERVICE_NOT_DELIVERED,Suspicious high-value payment disputed by customer.,IN_PROGRESS,LOW,APP,2026-01-15 19:42:11,2026-01-18 00:00:00,2026-01-16 00:00:00,False,True,False,False,False,False,True,False
CBK0001772,TXN00010231,USR49951,MCH4775,,unauthorized_transaction,UNAUTHORIZED,payment made to unknown merchant as per customer statement.,REJECTED,MEDIUM,APP,2026-01-30 00:00:00,2026-01-29 11:52:47,2026-02-08 00:00:00,True,False,False,False,False,False,False,False
CBK0002100,TXN00012645,USR65267,MCH1601,-1273.59,suspicious transaction,FRAUD,Customer says transaction was not authorized.,CLOSED,LOW,IVR,2026-04-03 00:00:00,2026-03-30 00:00:00,,False,True,False,False,False,True,False,False
CBK0001757,TXN00018643,USR46650,MCH2383,,not delivered,SERVICE_NOT_DELIVERED,User reports money deducted but merchant denies receiving payment.,OPEN,LOW,CHATBOT,2026-02-19 16:58:00,2026-02-16 00:00:00,2026-03-16 00:00:00,True,False,False,False,False,False,False,False
CBK0000314,TXN00017581,USR74438,MCH2757,1299.7,suspicious transaction,FRAUD,Customer says transaction was not authorized.,CLOSED,CRITICAL,CHATBOT,2026-01-08 21:56:24,2026-01-04 00:00:00,2026-01-11 00:00:00,False,False,False,False,False,False,False,False
CBK0002107,TXN00013202,USR27107,MCH9715,1331.0,ATO,ACCOUNT_TAKEOVER,Customer says amount was debited twice.,IN_PROGRESS,CRITICAL,IVR,2026-04-01 00:00:00,2026-03-29 00:00:00,2026-04-21 00:00:00,False,False,False,False,False,False,False,False
CBK0001444,TXN00003678,USR50434,MCH5076,8722.75,item not received,SERVICE_NOT_DELIVERED,User claims account was compromised before transaction.,CLOSED,HIGH,CHATBOT,2026-01-04 00:00:00,2026-01-01 07:55:22,,False,False,False,False,False,True,False,False
CBK0001899,TXN00000835,USR11194,MCH1631,,dispute raised,CUSTOMER_DISPUTE,Suspicious high-value payment disputed by customer.,REJECTED,LOW,IVR,2026-03-29 00:00:00,2026-03-27 15:04:48,,True,False,False,False,False,True,False,False
CBK0001951,TXN00007053,USR17824,MCH8057,3545.44,amount mismatch,AMOUNT_MISMATCH,User claims account was compromised before transaction.,CLOSED,HIGH,BRANCH,2026-05-10 00:00:00,2026-03-26 16:44:00,2026-06-09 00:00:00,False,False,False,False,False,False,False,False
CBK0000193,TXN00011628,USR15884,MCH9002,6328.27,dispute raised,CUSTOMER_DISPUTE,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,CRITICAL,IVR,2026-01-13 11:20:14,2026-01-10 00:00:00,2026-01-30 11:20:14,False,False,False,False,False,False,False,False
CBK0001867,TXN00017191,USR13167,MCH3106,-13889.45,merchant service issue,SERVICE_NOT_DELIVERED,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,RESOLVED,MEDIUM,EMAIL,2026-04-01 06:09:00,2026-03-28 20:09:00,2026-04-22 00:00:00,False,True,False,False,False,False,False,False
CBK0001712,TXN00007450,USR20950,MCH4523,-1985.25,delivery issue,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,PENDING_BANK,HIGH,CHATBOT,2026-04-23 00:00:00,2026-03-24 11:00:00,2026-04-24 00:00:00,False,True,False,False,False,False,False,False
CBK0000165,TXN00013500,USR82240,MCH3046,-3214.54,charged twice,DUPLICATE_DEBIT,User reports money deducted but merchant denies receiving payment.,OPEN,LOW,IVR,2026-03-09 00:00:00,2026-01-23 09:33:00,2026-03-16 19:33:00,False,True,False,False,False,False,False,False
CBK0002719,TXN00016715,USR73639,MCH6051,1128.27,suspicious transaction,FRAUD,payment made to unknown merchant as per customer statement.,REJECTED,MEDIUM,IVR,2026-01-14 00:00:00,2026-01-09 00:00:00,,False,False,False,False,False,True,False,False
CBK0001706,TXN00012764,USR22644,MCH1401,9737.34,service failed,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,CLOSED,MEDIUM,CHATBOT,2026-03-18 08:08:27,2026-03-10 00:00:00,,False,False,False,False,False,True,False,False
CBK0000945,TXN00003565,USR46365,MCH4473,1723.81,ATO,ACCOUNT_TAKEOVER,merchant service was not delivered after payment.,REJECTED,HIGH,BRANCH,2026-03-14 00:00:00,2026-03-14 00:00:00,2026-04-08 03:51:15,False,False,False,False,False,False,False,False
CBK0001335,TXN00016756,USR44060,MCH7471,455.72,incorrect amount,AMOUNT_MISMATCH,Customer complaint text unclear due to poor call center notes.,REJECTED,MEDIUM,CALL_CENTER,2026-03-14 00:00:00,2026-03-14 00:00:00,2026-03-18 00:00:00,False,False,False,False,False,False,False,False
CBK0000852,TXN00010668,USR81745,MCH4420,1305.45,not done by me,UNAUTHORIZED,Customer says amount was debited twice. NA,PENDING_BANK,MEDIUM,APP,2026-04-06 15:52:29,2026-03-06 00:00:00,2026-04-25 00:00:00,False,False,False,False,False,False,False,False
CBK0002796,TXN00001679,USR97772,MCH2029,-705.52,ATO,ACCOUNT_TAKEOVER,Complaint received after multiple failed attempts.,IN_PROGRESS,MEDIUM,IVR,2026-03-04 14:22:56,2026-02-27 08:22:56,2026-03-17 00:00:00,False,True,False,False,False,False,False,False
CBK0000318,TXN00001878,USR10693,MCH5303,3834.0,not delivered,SERVICE_NOT_DELIVERED,Suspicious high-value payment disputed by customer.,IN_PROGRESS,HIGH,IVR,2026-03-15 00:00:00,2026-03-08 00:00:00,,False,False,False,False,False,True,False,False
CBK0001790,TXN00000533,USR46536,MCH5535,6055.78,fraud,FRAUD,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,OPEN,MEDIUM,EMAIL,2026-02-03 00:00:00,2026-01-18 17:59:52,2026-02-13 00:00:00,False,False,False,False,False,False,False,False
CBK0000283,TXN00017871,USR39576,MCH3354,,fraud,FRAUD,Payment made to unknown merchant as per cust statement.,REJECTED,HIGH,IVR,2026-02-01 00:00:00,2026-01-17 10:50:06,,True,False,False,False,False,True,False,False
CBK0001613,TXN00012902,USR20076,MCH8345,586.88,Merchant Not Delivered,SERVICE_NOT_DELIVERED,Customer says transaction was not authorized.,PENDING_BANK,LOW,EMAIL,2026-02-20 00:00:00,2026-02-18 00:00:00,2026-03-21 05:15:27,False,False,False,False,False,False,False,False
CBK0002598,TXN00012208,USR54794,MCH2336,5802.45,Fraud Suspected,FRAUD,Payment made to unknown merchant as per cust statement.,CLOSED,MEDIUM,BRANCH,2026-01-09 00:00:00,2026-01-06 00:00:00,2026-01-10 00:00:00,False,False,False,False,False,False,False,False
CBK0001754,TXN00006873,USR95486,MCH1520,,item not received,SERVICE_NOT_DELIVERED,Customer says amount was debited twice. call dropped,REJECTED,CRITICAL,BRANCH,2026-02-14 11:52:00,2026-02-12 00:00:00,2026-03-12 00:00:00,True,False,False,False,False,False,False,False
CBK0000642,TXN00009627,USR88037,MCH4516,10535.8,customer issue,CUSTOMER_DISPUTE,Merchant service was not delivered after payment.,IN_PROGRESS,LOW,CALL_CENTER,2026-02-07 00:00:00,2026-02-04 00:00:00,2026-02-09 00:00:00,False,False,False,False,False,False,False,False
CBK0000637,TXN00005214,USR91453,MCH6014,,delivery issue,SERVICE_NOT_DELIVERED,Suspicious high-value payment disputed by customer.,IN_PROGRESS,MEDIUM,CHATBOT,2026-02-07 00:00:00,2026-02-06 00:00:00,2026-03-06 00:00:00,True,False,False,False,False,False,False,False
CBK0001718,TXN00033788,USR58639,MCH2757,-664.74,Wrong Amount,AMOUNT_MISMATCH,User reports money deducted but merchant denies receiving payment.,OPEN,LOW,BRANCH,2026-01-07 00:00:00,2026-01-06 14:14:30,2026-01-26 16:14:30,False,True,False,False,False,False,False,False
CBK0002437,TXN00007105,USR45914,MCH3247,,Wrong Amount,AMOUNT_MISMATCH,Payment made to unknown merchant as per customer statement. details missing,PENDING_BANK,MEDIUM,CALL_CENTER,2026-03-27 21:16:00,2026-03-27 00:00:00,2026-04-10 00:00:00,True,False,False,False,False,False,False,False
CBK0000245,TXN00010561,USR45218,MCH8515,865.55,incorrect amount,AMOUNT_MISMATCH,Customer says amount was debited twice.,RESOLVED,LOW,CHATBOT,2026-02-06 00:00:00,2026-02-05 03:39:40,,False,False,False,False,False,True,False,False
CBK0001410,TXN00012186,USR14130,MCH6048,4466.44,scam,FRAUD,User says UPI PIN was not entered by them.,IN_PROGRESS,LOW,IVR,2026-01-06 00:00:00,2026-01-04 00:00:00,,False,False,False,False,False,True,False,False
CBK0001558,TXN00018011,USR70587,MCH9995,550.29,amount mismatch,AMOUNT_MISMATCH,User claims account was compromised before transaction. NA,PENDING_BANK,LOW,EMAIL,2026-02-12 00:00:00,2026-02-12 15:33:24,2026-03-07 00:00:00,False,False,False,False,False,False,True,False
CBK0000610,TXN00014090,USR65211,MCH6850,848.3,Account Takeover,ACCOUNT_TAKEOVER,User says UPI PIN was not entered by them.,OPEN,MEDIUM,IVR,2026-04-01 06:38:00,2026-03-24 17:38:00,,False,False,False,False,False,True,False,False
CBK0002304,TXN00005004,USR24536,MCH6507,1095.0,Unauthorized Transaction,UNAUTHORIZED,Customer says transaction was not authorized.,RESOLVED,MEDIUM,BRANCH,,2026-02-25 16:37:09,2026-03-23 00:00:00,False,False,False,True,False,False,False,False
CBK0000205,TXN00009947,USR49302,MCH7335,,UNAUTHORISED,UNAUTHORIZED,Complaint received after multiple failed attempts.,IN_PROGRESS,CRITICAL,APP,2026-02-04 04:39:04,2026-01-24 11:39:04,2026-03-05 00:00:00,True,False,False,False,False,False,False,False
CBK0002199,TXN00083913,USR69345,MCH1289,732.0,charged twice,DUPLICATE_DEBIT,Payment made to unknown merchant as per customer statement.,PENDING_BANK,HIGH,BRANCH,2026-03-20 07:54:58,2026-03-17 20:54:58,2026-03-21 00:00:00,False,False,False,False,False,False,False,False
CBK0000096,TXN00015289,USR24926,MCH9472,2649.1,service failed,SERVICE_NOT_DELIVERED,Payment made to unknown merchant as per customer statement.,CLOSED,LOW,IVR,2026-04-05 00:00:00,2026-03-29 09:32:00,2026-04-26 00:00:00,False,False,False,False,False,False,False,False
CBK0001480,TXN00010969,USR40561,MCH9717,1918.05,merchant service issue,SERVICE_NOT_DELIVERED,Customer says amount was debited twice. call dropped,OPEN,LOW,CALL_CENTER,2026-02-20 00:00:00,2026-02-17 00:00:00,2026-03-04 00:00:00,False,False,False,False,False,False,False,False
CBK0001125,TXN00011934,USR25357,MCH8928,,service failed,SERVICE_NOT_DELIVERED,User claims account was compromised before transaction.,CLOSED,MEDIUM,CALL_CENTER,,2026-02-18 00:00:00,2026-03-06 11:31:18,True,False,False,True,False,False,False,False
CBK0000842,TXN00002437,USR58147,MCH1299,1368.83,Fraud Suspected,FRAUD,Suspicious high-value payment disputed by customer.,PENDING_BANK,HIGH,CALL_CENTER,2026-02-02 00:00:00,2026-01-27 09:34:13,2026-03-01 00:00:00,False,False,False,False,False,False,False,False
CBK0002364,TXN00001342,USR61151,MCH5245,2534.0,incorrect amount,AMOUNT_MISMATCH,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,HIGH,IVR,2026-03-03 00:00:00,2026-02-23 23:42:23,2026-03-24 09:42:23,False,False,False,False,False,False,False,False
CBK0000474,TXN00009795,USR24690,MCH8976,1506.67,double debit,DUPLICATE_DEBIT,Suspicious high-value payment disputed by customer.,RESOLVED,LOW,IVR,2026-03-27 09:12:31,2026-03-27 00:00:00,2026-04-22 00:00:00,False,False,False,False,False,False,False,False
CBK0001677,TXN00005417,USR53957,MCH2848,2380.3,delivery issue,SERVICE_NOT_DELIVERED,Payment made to unknown merchant as per customer statement.,CLOSED,MEDIUM,APP,,2026-01-02 00:00:00,2026-02-02 00:00:00,False,False,False,True,False,False,False,False
CBK0002352,TXN00009981,USR92382,MCH2075,1850.41,FRAUD,FRAUD,Customer says transaction was not authorized.,CLOSED,HIGH,CALL_CENTER,2026-03-12 00:00:00,2026-03-11 00:00:00,2026-03-28 10:00:00,False,False,False,False,False,False,False,False
CBK0000055,TXN00017357,USR15485,MCH3992,3043.82,complaint,CUSTOMER_DISPUTE,User claims account was compromised before txn.,IN_PROGRESS,CRITICAL,CHATBOT,2026-03-29 00:00:00,2026-03-27 00:00:00,,False,False,False,False,False,True,False,False
CBK0002441,TXN00007492,USR71182,MCH9948,1969.45,Duplicate Debit,DUPLICATE_DEBIT,Customer says transaction was not authorized.,OPEN,LOW,CHATBOT,2026-03-12 00:00:00,,,False,False,False,False,True,True,False,False
CBK0001193,TXN00014849,USR27328,MCH4912,2302.0,double debit,DUPLICATE_DEBIT,merchant service was not delivered after payment.,REJECTED,HIGH,BRANCH,2026-01-30 00:00:00,2026-01-19 00:00:00,2026-02-09 00:04:06,False,False,False,False,False,False,False,False
CBK0002705,TXN00005717,USR91772,MCH2757,2449.38,Wrong Amount,AMOUNT_MISMATCH,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,LOW,IVR,2026-01-22 00:00:00,2026-01-19 17:45:15,2026-01-24 00:00:00,False,False,False,False,False,False,False,False
CBK0001851,TXN00006293,USR95875,MCH2065,2387.22,delivery issue,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,PENDING_BANK,MEDIUM,IVR,2026-03-07 00:00:00,2026-02-27 00:00:00,2026-03-30 00:00:00,False,False,False,False,False,False,False,False
CBK0002384,TXN00005874,USR26867,MCH5264,,DUP_DEBIT,DUPLICATE_DEBIT,User says UPI PIN was not entered by them.,RESOLVED,MEDIUM,EMAIL,2026-03-06 03:25:03,,2026-03-22 00:00:00,True,False,False,False,True,False,False,False
CBK0001729,TXN00002228,USR56148,MCH6141,378.3,Wrong Amount,AMOUNT_MISMATCH,User claims account was compromised before transaction.,PENDING_BANK,HIGH,CHATBOT,2026-02-13 00:00:00,2026-02-09 09:11:00,2026-03-01 00:00:00,False,False,False,False,False,False,False,False
CBK0001485,TXN00000921,USR25087,MCH2266,1585.45,service failed,SERVICE_NOT_DELIVERED,user claims account was compromised before transaction.,CLOSED,LOW,EMAIL,2026-03-08 00:00:00,2026-03-03 18:48:32,,False,False,False,False,False,True,False,False
CBK0002550,TXN00001381,USR44152,MCH1993,1001.43,incorrect amount,AMOUNT_MISMATCH,User claims account was compromised before transaction.,IN_PROGRESS,LOW,IVR,2026-03-09 00:00:00,,,False,False,False,False,True,True,False,False
